173,2021,Fall,College of Fine Arts,ARC,48650,E,GRUBER, STEFAN,ASO MARCH I,Graduate,2,2,3.5,3.5
174,2021,Fall,College of Fine Arts,ARC,48650,A,TORELLO, FRANCESCA,ASO MARCH I,Graduate,2,2,4.5,4.5
175,2021,Fall,College of Fine Arts,ARC,48650,A,ARSCOTT, MARY-LOU,ASO MARCH I,Graduate,2,2,4.5,4.5
176,2021,Fall,College of Fine Arts,ARC,48650,C,DAMIANI, GERARD,ASO MARCH I,Graduate,2,1,5.0,5.0
177,2021,Fall,College of Fine Arts,ARC,48650,F,HAYES, HAL,ASO MARCH I,Graduate,3,3,4.33,4.67
178,2021,Fall,College of Fine Arts,ARC,48655,A,BAIRD, NINA,ENV II GRAD,Graduate,9,7,4.14,4.14
179,2021,Fall,College of Fine Arts,ARC,48675,A2,BYRNE, DARAGH,DES FOR IOT,Graduate,19,17,5.0,4.94
180,2021,Fall,College of Fine Arts,ARC,48676,A1,BYRNE, DARAGH,CONNCTD COMMUNITIES,Graduate,3,1,5.0,4.0
181,2021,Fall,College of Fine Arts,ARC,48689,A1,KIM, MAN,DIGI SKLLS WRKSHP,Graduate,22,5,4.2,4.4
182,2021,Fall,College of Fine Arts,ARC,48689,A1,HUBER, MATTHEW,DIGI SKLLS WRKSHP,Graduate,22,5,4.6,4.2
183,2021,Fall,College of Fine Arts,ARC,48699,A2,REHMAN, NIDA,ETHICS,Graduate,13,6,4.67,4.67
184,2021,Fall,College of Fine Arts,ARC,48705,A,DANES, STEFANI,MUD STUDIO I,Graduate,12,12,4.5,4.33
185,2021,Fall,College of Fine Arts,ARC,48707,A,OSTERGAARD, PAUL,MUD GRADUATE SEMINAR,Graduate,12,10,4.6,4.5
186,2021,Fall,College of Fine Arts,ARC,48716,A,CARDOSO LLACH, DANIEL,MSCD PRE-THESIS II,Graduate,10,6,4.67,4.17
187,2021,Fall,College of Fine Arts,ARC,48718,A,GRUBER, STEFAN,MUD STUDIO III,Graduate,6,5,4.4,4.6
188,2021,Fall,College of Fine Arts,ARC,48724,A,KRISHNAMURTI, RAMESH,SCRIPTING,Graduate,12,3,4.0,4.0
